headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
"Where State Farm Sees ‘a Lot of Fraud,’ Black Customers See Discrimination",2022-03-18,nyt://article/6631e707-37b1-5661-bcb7-c0d33844cbe5,article,News,Business Day,"['Insurance', 'Black People', 'Blacks', 'Discrimination', 'Civil Rights and Liberties', 'Workplace Hazards and Violations']",1,1662,Business
Marin Hinkle of ‘The Marvelous Mrs. Maisel’ Melts Chocolate,2022-03-18,nyt://article/b8783444-ae88-5f33-8161-c0f77e262d90,article,News,Style,"['Actors and Actresses', 'Content Type: Personal Profile', 'Television']",2,859,Styles
Pope Deplores the War in Ukraine but Not the Aggressor,2022-03-18,nyt://article/da1b2eed-9bd2-5ce0-8e8c-2c076090c739,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Russian Orthodox Church']",1,1386,Foreign
"How Oni and Uché Blackstock, Doctors, Spend Their Sundays",2022-03-18,nyt://article/f975d283-aef3-54f7-9cb2-9fbc3c46978b,article,News,New York,"['Coronavirus (2019-nCoV)', 'Race and Ethnicity', 'Income Inequality', 'Parenting', 'Doctors', 'Content Type: Personal Profile']",2,1078,Metropolitan
When Your Second Home Is the First One You Buy,2022-03-18,nyt://article/a89d5a6c-d8a1-5215-8815-17dc795fdf0f,article,News,Real Estate,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Second Homes and Non-Primary Residences', 'Quarantine (Life and Culture)']",12,1783,RealEstate
Shrugs Over Flu Signal Future Attitudes About Covid,2022-03-18,nyt://article/2971069b-dbe5-5ef2-b763-3bd1a57983ed,article,News,Health,"['Coronavirus (2019-nCoV)', 'Influenza', 'Respiratory Diseases', 'Influenza Epidemic (1918-19)', 'Vaccination and Immunization', 'History (Academic Subject)', 'Research', 'United States Politics and Government']",3,1134,Science
Dispatch From Hungary: The Man Trying to Return His Country to the Free World,2022-03-18,nyt://article/578299a5-b68c-5f95-ab6a-92c9d7641627,article,Op-Ed,Opinion,"['Politics and Government', 'Elections', 'Right-Wing Extremism and Alt-Right', 'Civil Rights and Liberties', 'Russian Invasion of Ukraine (2022)', 'Polls and Public Opinion', 'Human Rights and Human Rights Violations']",19,1287,OpEd
The Global Race to Mine the Metal of the Future,2022-03-18,nyt://article/fd0ba5d0-36fe-55d9-b959-3fcd12ee70e7,article,News,Podcasts,['Alternative and Renewable Energy'],,315,Podcasts
America Has a Free Speech Problem,2022-03-18,nyt://article/52c305db-e842-567d-a1b2-28dd56d3eaa1,article,Editorial,Opinion,"['Freedom of Speech and Expression', 'Censorship', 'Cancel Culture', 'Polls and Public Opinion']",4,2576,Editorial
Covid and the ‘Very Liberal’,2022-03-18,nyt://article/e28c70b0-4607-56bb-a508-c1eace2cd2f5,article,briefing,Briefing,"['internal-storyline-no', 'Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)', 'Liberalism (US Politics)', 'United States Politics and Government', 'Polls and Public Opinion', 'Coronavirus Risks and Safety Concerns']",,1685,NYTNow
"Pete Davidson No Longer Going to Space, Blue Origin Says",2022-03-18,nyt://article/f8af93f2-eb37-58aa-9741-76759bd44ab1,article,News,Science,"['Private Spaceflight', 'Rocket Science and Propulsion']",3,522,Express
The First Designated Hitter Is Ready for the Universal D.H.,2022-03-18,nyt://article/b951b133-ef51-555b-8bb9-2f642afa2166,article,News,Sports,['Baseball'],34,1126,Sports
"In a Starving World, Is Eating Well Unethical?",2022-03-18,nyt://article/9663b8aa-7db4-5162-a931-407d8ef61125,article,News,T Magazine,"['Food', 'Income Inequality', 'Food Insecurity', 'Luxury Goods and Services', 'Diet and Nutrition', 'Meat', 'Cooking and Cookbooks']",72,2405,TStyle
A ‘Killing Stone’ Broke in Japan. Is a Demon on the Loose?,2022-03-18,nyt://article/dad3c0a5-17c0-5215-9ec0-f5db7af4e747,article,News,World,"['Rock and Stone', 'Superstitions', 'Myths and Mythical Creatures', 'National Parks, Monuments and Seashores']",12,1102,Express
War in Ukraine Prompts a Political Makeover in Poland,2022-03-18,nyt://article/c7048537-9a90-584c-8256-7c6d767b5af1,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Politics and Government', 'Defense and Military Forces', 'Refugees and Displaced Persons']",4,1400,Foreign
NASA’s Giant Moon Rocket Reaches the Launchpad for the First Time,2022-03-18,nyt://article/be0764a2-866f-5afa-9e5a-c93ac775556b,article,News,Science,"['Space and Astronomy', 'Rocket Science and Propulsion', 'Moon']",8,568,Science
People shrug over flu. Will they soon be shrugging about Covid?,2022-03-18,nyt://article/8082dbc7-6102-5d29-b283-1713d6c0c1fe,article,News,Science,[],,250,Science
Is the Nickel Market Broken?,2022-03-18,nyt://article/f9d6a3a6-c60b-5105-96c5-939090a375cb,article,News,Business Day,"['Russian Invasion of Ukraine (2022)', 'Virtual Currency', 'Embargoes and Sanctions', 'Nickel']",,1783,Business
Easygoing Clothes in Shades of Cream and Khaki,2022-03-18,nyt://article/6676947b-aeae-575b-8cd4-8a11e9159754,article,News,T Magazine,"['Fashion and Apparel', 'Knitting and Knit Goods']",62,64,TStyle
How one energy company C.E.O. is trying to keep the lights on in Ukraine.,2022-03-18,nyt://article/6d4d0d31-e2a8-541d-8e5f-3a0bbdc70603,article,News,Business Day,"['Russian Invasion of Ukraine (2022)', 'Electric Light and Power', 'Nuclear Energy', 'Energy and Power']",5,552,Business
Bringing Personal Finance to the Classroom for Generation Z,2022-03-18,nyt://article/43508ffc-e647-53f5-881d-f481a4237be0,article,News,Business Day,"['Education (Secondary)', 'Generation Z', 'Personal Finances', 'States (US)', 'Teenagers and Adolescence']",6,976,Business
‘American Song Contest’ Puts a Stateside Spin on Eurovision,2022-03-18,nyt://article/7871b327-bf6a-5c94-a6ff-4f5f3fab968b,article,News,Arts,"['Television', 'Music', 'Eurovision Song Contest']",3,985,Culture
Love Letters to California,2022-03-18,nyt://article/cfce1720-5998-5502-8a9a-6ce357af08ab,article,briefing,U.S.,[],,1622,National
Opponents Call It the ‘Don’t Say Gay’ Bill. Here’s What It Says.,2022-03-18,nyt://article/1e019cd1-e2ce-5192-8c17-d121360b2226,article,News,U.S.,"['Law and Legislation', 'Education (K-12)', 'Teachers and School Employees', 'Children and Childhood', 'Homosexuality and Bisexuality', 'Politics and Government', 'Conservatism (US Politics)']",13,1218,National
Russia’s Brutality in Ukraine Has Roots in Earlier Conflicts,2022-03-18,nyt://article/da123091-1523-599b-a5ee-5fb77c7327cd,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces']",5,1584,Foreign
"At P.S.G., Kylian Mbappé Has to Go",2022-03-18,nyt://article/efd7038e-6d3f-51f4-a676-f38b7b2b5c5f,article,News,Sports,"['Soccer', 'internal-sub-only']",34,2517,Sports
Russian Conductor Will Not Appear With New York Philharmonic,2022-03-18,nyt://article/2b5c6d94-27ae-513a-b0fc-20dc62eb9424,article,News,Arts,"['Classical Music', 'Russian Invasion of Ukraine (2022)']",5,466,Culture
What Happened to One of Classical Music’s Most Popular Pieces?,2022-03-18,nyt://article/3aa71d9f-1b94-558e-b694-1f77a4f3eab9,article,News,Arts,['Classical Music'],7,1706,Arts&Leisure
Colleges Can Avoid Shutting the Door on Financial Aid Knowledge,2022-03-18,nyt://article/ada02f22-a12d-5833-92cf-10a672c9bdb9,article,News,Your Money,"['Financial Aid (Education)', 'Colleges and Universities', 'Tuition', 'Personal Finances', 'Content Type: Service']",1,1510,Business
‘Texas Chain Saw Massacre’ and the Lessons Few Horror Films Get Right,2022-03-18,nyt://article/d66453aa-c9f5-557e-b4ec-ee2d63dccbd1,article,News,Movies,['Movies'],1,1356,Culture
Transcript: Ezra Klein Interviews Emma Ashford,2022-03-18,nyt://article/5e99c6dd-194b-5b3b-ab2f-ccaa24121a3c,article,Op-Ed,Podcasts,[],,12407,OpEd
"Russia’s military progress slows, but it makes gains in the south and east.",2022-03-18,nyt://article/7e4cbd43-f517-5948-9cf5-4e408d5c2f85,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'War and Armed Conflicts']",,484,Foreign
Recommended Reading,2022-03-18,nyt://article/cbeca8c5-52c3-5953-b528-7b68cabb79e5,article,News,Books,['Books and Literature'],,27,Books
Who Should Get a 4th Covid Shot?,2022-03-18,nyt://article/049c24b8-6409-5756-af8e-e67e267333fc,article,News,Well,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Content Type: Service', 'Immune System', 'Antibodies', 'Elderly', 'audio-neutral-informative']",7,1132,Well
The Weekender,2022-03-18,nyt://interactive/56232e3d-5197-516d-9f84-f92f6f6008d7,multimedia,Interactive Feature,Briefing,[],,0,Briefing
What to Cook This Weekend,2022-03-18,nyt://article/691f53b1-e409-5802-b56c-59b66a6594b4,article,Letter,Food,"['Cooking and Cookbooks', 'Content Type: Service']",,590,Dining
Five Science Fiction Movies to Stream Now,2022-03-18,nyt://article/f4a5d438-20ee-518d-a508-54cabc832959,article,News,Movies,['Movies'],,1049,Culture
Why You Haven’t Heard About the Secret Cyberwar in Ukraine,2022-03-18,nyt://article/290145cd-9530-5939-ac54-b2fa50a07c95,article,Op-Ed,Opinion,"['Cyberwarfare and Defense', 'Cyberattacks and Hackers', 'Russian Invasion of Ukraine (2022)']",3,1130,OpEd
Asian Americans Have Always Lived With Fear,2022-03-18,nyt://article/aca793d8-6a13-59c7-942c-8c1c46f59e15,article,Op-Ed,Opinion,"['Asian-Americans', 'Korean-Americans', 'Discrimination', 'Hate Crimes']",4,2367,OpEd
Transgender Youths Become a Political Issue in Texas,2022-03-18,nyt://article/f19be34b-26e5-5b4b-a408-99e5d466bd2b,article,Letter,Opinion,"['Transgender and Transsexuals', 'Teenagers and Adolescence', 'Homosexuality and Bisexuality', 'Children and Childhood', 'United States International Relations', 'Arms Control and Limitation and Disarmament']",18,883,Letters
"As Offices Open and Mask Mandates Drop, Some Anxieties Set In",2022-03-18,nyt://article/cea38651-0fcc-50f7-89e8-edeae3f73c58,article,News,Business Day,"['Coronavirus Return to Office', 'Telecommuting', 'Masks', 'Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)', 'Workplace Hazards and Violations', 'Corporations']",1,1584,Business
"Hong Kong surpasses 1 million coronavirus cases, health officials say, amid a huge surge in deaths.",2022-03-18,nyt://article/6b1b2952-2975-5d29-9aa0-ff9bf73c8d0a,article,News,World,[],,629,Foreign
Climate change is making armed conflict worse. Here’s how.,2022-03-18,nyt://article/8dc26074-b205-5da3-af78-afc0e5b76b52,article,News,Climate,"['Global Warming', 'Water', 'Drought', 'War and Armed Conflicts', 'Russian Invasion of Ukraine (2022)', 'Greenhouse Gas Emissions', 'Alternative and Renewable Energy', 'internal-storyline-no']",,931,Climate
"Jack Willis, TV Producer and Empathetic Filmmaker, Dies at 87",2022-03-18,nyt://article/a23dc7e0-579a-567d-9bb4-36a4bcfadceb,article,Obituary (Obit),Arts,"['Deaths (Obituaries)', 'Documentary Films and Programs', 'Television', 'Public Broadcasting']",13,1036,Obits
"Arcade Fire Ignites a Fresh Era, and 11 More New Songs",2022-03-18,nyt://article/c10e2097-d4c5-5a7c-87d2-ccc24b0090f7,article,News,Arts,"['Pop and Rock Music', 'Jazz', 'Rhythm and Blues (Music)']",,1218,Culture
"Jeanette Wagner, Who Globalized the Estée Lauder Brand, Dies at 92",2022-03-18,nyt://article/0b90d834-174d-5a6e-a73d-f2081fdb00ec,article,Obituary (Obit),Business Day,"['Deaths (Obituaries)', 'Cosmetics and Toiletries']",21,802,Obits
Review: Gustavo Dudamel Wraps Up a Philharmonic Audition,2022-03-18,nyt://article/60367bf1-1c84-5238-bf1a-18e8c94dfb32,article,Review,Arts,['Classical Music'],5,901,Culture
Confusion and Chaos in Hong Kong as Leaders Fumble Virus Response,2022-03-18,nyt://article/89b1981c-7631-553b-b8f3-a2b479989fca,article,News,Business Day,"['Politics and Government', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Disease Rates', 'Quarantines', 'Shutdowns (Institutional)', 'Tests (Medical)']",12,1154,Business
The Best of Late Night This Week 🌙,2022-03-18,nyt://interactive/93d89bf8-5a83-5c08-a79c-08c53213138f,multimedia,Interactive Feature,Arts,['Television'],,0,Arts
"Missiles Strike Airport Complex in Lviv, Officials Say",2022-03-18,nyt://video/f44a9e34-9e98-5c3d-944b-35597d1fbb96,multimedia,Video,World,"['Russian Invasion of Ukraine (2022)', 'Refugees and Displaced Persons', 'War and Armed Conflicts']",,0,
"An economic decline is coming, Russia’s central bank chief says.",2022-03-18,nyt://article/7c7587d3-a5ef-5181-9b13-eb0806856a18,article,News,Business Day,"['Banking and Financial Institutions', 'Russian Invasion of Ukraine (2022)', 'Economic Conditions and Trends', 'Inflation (Economics)', 'Ruble (Currency)']",,341,Business
How Long Should It Take to Grieve? Psychiatry Has Come Up With an Answer.,2022-03-18,nyt://article/8ba00e72-192c-5eca-8244-92f7e4b726da,article,News,Health,"['Grief (Emotion)', 'Mental Health and Disorders', 'Depression (Mental)', 'Therapy and Rehabilitation', 'Psychiatry and Psychiatrists', 'your-feed-healthcare']",1,1799,Science
Love Letter: Intersecting Orbits,2022-03-18,nyt://article/51fedf75-96f7-5360-8317-232a0aee3898,article,News,Style,"['Love (Emotion)', 'Marriages', 'Divorce, Separations and Annulments']",,117,Styles
"Pasta Alla Vodka, but Make It Beans",2022-03-18,nyt://article/07d29b05-dbfc-59be-8a9e-a6011661fc69,article,News,Food,"['Cooking and Cookbooks', 'Content Type: Service', 'Recipes']",,515,Dining
"In Irpin, a Last-Ditch Effort to Evacuate From Russian Attacks",2022-03-18,nyt://video/a3541252-d9d0-5f70-a681-345238f6d19b,multimedia,Video,World,"['Russian Invasion of Ukraine (2022)', 'Evacuations and Evacuees']",,0,
Realism Must Guide Our Reaction to Russia’s Invasion,2022-03-18,nyt://article/b4466965-a56d-5a55-ae24-f9b23ba452f3,article,Op-Ed,Opinion,"['Russian Invasion of Ukraine (2022)', 'Embargoes and Sanctions', 'United States International Relations']",,1620,OpEd
"The Morning: ‘Very liberal’ Americans are the most worried about Covid, polling shows.",2022-03-18,nyt://article/f33bfb27-d3ed-5f8c-aabd-fb6c47b6a5d1,article,News,Briefing,[],,272,NYTNow
The Science Behind Mental Afflictions,2022-03-18,nyt://article/7e131d20-1eed-536e-9feb-318f3ea4594b,article,News,Books,['Books and Literature'],,309,Books
"With Zero Notice, U.K. Ferry Company Lays Off Hundreds of Workers Over Video",2022-03-18,nyt://article/d2575b0d-5af4-5831-9c61-4d33c05f4ac3,article,News,Business Day,"['Ferries', 'Layoffs and Job Reductions', 'Politics and Government', 'Organized Labor', 'Supply Chain']",3,737,Express
"As diplomacy drags on, peace seems far off in Ukraine.",2022-03-18,nyt://article/dd9b1c0b-9cfb-5657-8750-55eb39733fdd,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Politics and Government', 'Peace Process']",,1227,Foreign
"Review: In ‘What You Are Now,’ Memory Is a Dangerous Thing",2022-03-18,nyt://article/63359442-70d9-53e9-bfe4-7a0904a65ba0,article,Review,Theater,['Theater'],4,627,Culture
"The Omicron subvariant BA.2 now accounts for ‘around 30 percent’ of New York City’s cases, officials say.",2022-03-18,nyt://article/e8dc3827-19a4-5aff-9604-28e76673d84d,article,News,New York,"['Coronavirus Omicron Variant', 'Vaccination and Immunization']",,529,Metro
Donatello Gets His Due,2022-03-18,nyt://article/477c4761-0510-59bc-b001-65949f73ed71,article,News,Arts,"['Sculpture', 'Renaissance (Historical Era)', 'Museums']",5,1118,Culture
"Mail Ballot Rejections Surge in Texas, With Signs of a Race Gap",2022-03-18,nyt://article/7d237cf2-d334-599a-a7f8-75941752d004,article,News,U.S.,"['Voting Rights, Registration and Requirements', 'Absentee Voting', 'Black People', 'Blacks', 'Discrimination', 'Primaries and Caucuses', 'State Legislatures', 'Politics and Government']",15,1112,Politics
"Cut the Gas Tax? No, No, No.",2022-03-18,nyt://article/dd0c28d4-6805-5ead-b42f-b13888f75af7,article,Op-Ed,Opinion,"['Gasoline Tax (US)', 'Sales and Excise Taxes', 'Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)', 'Inflation (Economics)', 'States (US)', 'internal-sub-only-nl']",,1046,OpEd
"Rabbi Chaim Kanievsky, Venerated Talmudic Scholar, Dies at 94",2022-03-18,nyt://article/a8d0aa6d-3f5c-5173-879a-b2bb51748dbe,article,Obituary (Obit),Obituaries,"['Jews and Judaism', 'Rabbis', 'Deaths (Obituaries)', 'Coronavirus (2019-nCoV)']",13,1177,Obits
A judge throws out D.C.’s attempt to name Zuckerberg in a privacy lawsuit.,2022-03-18,nyt://article/b057be48-0148-50de-84ea-4186dc862ebb,article,News,Technology,"['Suits and Litigation (Civil)', 'Antitrust Laws and Competition Issues', 'Privacy']",,329,Business
U.S. warns servicing or refueling some Russian-owned planes may violate trade restrictions.,2022-03-18,nyt://article/a0a30927-fed4-569c-ba92-864b34dbacf7,article,News,Business Day,"['AIRLINES AND AIRPLANES', 'International Trade and World Market', 'Politics and Government']",,289,Business
"At Indian Wells, Spain’s Nadal and Alcaraz Meet in Men’s Semifinal",2022-03-18,nyt://article/e3cc7da4-62ec-5496-9765-d47eec51bb32,article,News,Sports,"['Tennis', 'BNP Paribas Open (Tennis)']",12,1226,Sports
Defying China’s Censors to Urge Beijing to Denounce Russia’s War,2022-03-18,nyt://article/d098e5bc-7543-51c2-9a50-86119568e881,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Social Media', 'Polls and Public Opinion', 'Censorship', 'International Relations', 'United States International Relations']",1,1278,Foreign
Stocks notch their best week since November 2020.,2022-03-18,nyt://article/7ade62b4-11f9-5f47-bd26-28f20f70edca,article,News,Business Day,"['United States Economy', 'Interest Rates', 'Nasdaq Composite Index', 'Stocks and Bonds', ""Standard & Poor's 500-Stock Index""]",,443,Business
Deshaun Watson Agrees to Trade to the Cleveland Browns,2022-03-18,nyt://article/7f66e5fe-b09f-53bb-94b9-6dd2cabf419a,article,News,Sports,"['Football', 'Trades (Sports)']",12,742,Sports
Biden Warns China of ‘Consequences’ if It Aids Russia in Ukraine War,2022-03-18,nyt://article/ae704a22-65c2-5701-8b00-c11d1e1a6012,article,News,World,"['United States International Relations', 'Russian Invasion of Ukraine (2022)']",7,1691,Washington
Ukraine Is Wrecking Russian Tanks With a Gift From Britain,2022-03-18,nyt://article/2ac94300-b921-53fb-9445-8191d3f5dbab,article,News,U.S.,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Missiles and Missile Defense Systems', 'Foreign Aid']",9,833,Washington
"Peter Bowles, Actor in ‘To the Manor Born,’ Dies at 85",2022-03-18,nyt://article/552ed222-6b38-58c6-8038-41f889dd437f,article,Obituary (Obit),Arts,"['Deaths (Obituaries)', 'Actors and Actresses', 'Movies', 'Theater', 'Television']",29,708,Obits
Kyiv’s Suburbs Become Unlikely Front Line of Ukraine War,2022-03-18,nyt://article/4a89a252-2fcb-5e77-b82c-2e4b039e2994,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Suburbs', 'Civilian Casualties', 'Evacuations and Evacuees']",1,1326,Foreign
Biden Warns China,2022-03-18,nyt://article/e4810cef-938d-52ea-9fbb-6c2892cd6618,article,News,Briefing,"['Russian Invasion of Ukraine (2022)', 'United States International Relations', 'Foreign Aid']",,1125,NYTNow
Russia Targets Western Ukraine as Biden Warns Xi Not to Aid Moscow,2022-03-18,nyt://article/c5798482-0b2b-502a-9484-de0d86a3830c,article,News,World,"['Russian Invasion of Ukraine (2022)', 'War and Armed Conflicts', 'United States International Relations']",1,1282,Foreign
"Av Westin, Newsman Behind ABC’s ‘20/20,’ Dies at 92",2022-03-18,nyt://article/4d95a3dd-0f34-5b5c-acc4-bb15660fbe30,article,Obituary (Obit),Business Day,"['News and News Media', 'Television', 'Deaths (Obituaries)', 'Documentary Films and Programs']",21,1192,Obits
Fatal Texas Wildfire Forces Evacuations and Destroys 50 Homes,2022-03-18,nyt://article/a3f49a63-2020-5f07-b805-2728861715c3,article,News,U.S.,"['Wildfires', 'Evacuations and Evacuees']",16,416,National
The Latecomer’s Guide to Crypto,2022-03-18,nyt://interactive/fdfa79d6-21fb-5671-aaec-f568fca97293,multimedia,Interactive Feature,Technology,"['Virtual Currency', 'Content Type: Service']",2,0,Technology
What are NFTs?,2022-03-18,nyt://interactive/81ce06e2-314e-5f56-bf21-c143a31c9c51,multimedia,Interactive Feature,Technology,"['Nonfungible Tokens (NFTs)', 'Content Type: Service']",6,0,Technology
What are DAOs?,2022-03-18,nyt://interactive/fe5dfdee-9cab-5c21-959e-266cc38ef2ef,multimedia,Interactive Feature,Technology,[],5,0,Technology
What is web3?,2022-03-18,nyt://interactive/17043e6e-4d55-5ec4-b735-0fcd8c67b64f,multimedia,Interactive Feature,Technology,[],8,0,Technology
What is DeFi?,2022-03-18,nyt://interactive/fac68bfd-6676-5d80-a71a-da02355bc13e,multimedia,Interactive Feature,Technology,[],9,0,Technology
Back-to-Office Carrots and Sticks,2022-03-18,nyt://article/7e9f5476-07b0-5c40-90ef-e6eb65d67445,article,News,Briefing,"['Coronavirus Return to Office', 'Work-Life Balance', 'Coronavirus (2019-nCoV)', 'Content Type: Service', 'Labor and Jobs', 'Telecommuting']",,1039,NYTNow
6 Injured as Powerful Storms Tear Through the South,2022-03-18,nyt://article/9138c392-8b1f-5697-812d-10a04673dfbc,article,News,U.S.,"['Weather', 'Wind', 'Tornadoes', 'Mobile Homes and Trailers']",,458,Express
"After Vanquishing Basketball Royalty, St. Peter’s Celebrates",2022-03-18,nyt://article/f1534b44-f27b-5ad8-8b40-67c365f8c583,article,News,Sports,"['NCAA Basketball Championships (Men)', 'Basketball (College)']",7,1004,Sports
Your Friday Evening Briefing,2022-03-18,nyt://article/47a5fd49-d4d4-5823-bf55-a4a65d4afe9e,article,News,Briefing,[],,1332,NYTNow
Credit Companies Will Remove Stains From Repaid Medical Debts,2022-03-18,nyt://article/0b016b6a-45ad-58c1-8a5a-fdaee3d1acc3,article,News,Business Day,"['Personal Finances', 'Credit Scores', 'Consumer Protection', 'Debt Collection', 'Medicine and Health']",4,897,Business
Texas Tech’s Unusual Defense Stifles Montana State,2022-03-18,nyt://article/cd363a58-9481-5d87-b800-c66fd25dbe96,article,News,Sports,"['NCAA Basketball Championships (Men)', 'Basketball (College)', 'Coaches and Managers']",9,1161,Sports
Brazil Blocks Telegram Over Disinformation Concerns,2022-03-18,nyt://article/5657fd57-8387-510d-9b08-f57258436c27,article,News,World,"['Mobile Applications', 'Rumors and Misinformation', 'Instant Messaging', 'Censorship', 'Social Media']",11,968,Foreign
"Politics Still Pushes Buttons. This One Sold for $185,850.",2022-03-18,nyt://article/caa2751f-5227-5da3-8147-2fd37c7ae3fc,article,News,U.S.,"['United States Politics and Government', 'internal-sub-only-nl', 'Politics and Government', 'Collectors and Collections', 'Memorabilia and Souvenirs', 'Auctions']",,1062,Politics
Justin Verlander Is Nowhere Near Done,2022-03-18,nyt://article/3fc8ba3e-b921-5931-b6ab-08112ff35a20,article,News,Sports,"['Baseball', 'Longevity', 'Sports Injuries']",12,944,Sports
"Trump Campaign Owes $300,000 in Legal Fees After Another Failed NDA Case",2022-03-18,nyt://article/c59390fb-d0a2-5042-b38f-9dfa1a1d0df6,article,News,U.S.,"['Presidential Election of 2016', 'Arbitration, Conciliation and Mediation', 'Decisions and Verdicts', 'Nondisclosure Agreements']",,884,Express
Researchers find an ongoing commitment to pandemic behaviors. They call it ‘long social distancing.’,2022-03-18,nyt://article/cc53d3ee-5294-580d-aed8-193bff83d48f,article,News,World,[],,384,Science
Justice Dept. to Expand Training Offered to Local Law Enforcement,2022-03-18,nyt://article/218a322c-4a71-5f5d-938f-fcad4d552d19,article,News,U.S.,"['Police Reform', 'Police Brutality, Misconduct and Shootings', 'Law and Legislation']",13,583,Washington
D.C. Suit Accusing Amazon of Controlling Prices Is Thrown Out,2022-03-18,nyt://article/c58fd4ff-46e1-5591-9342-fb86fe21c160,article,News,Technology,"['Suits and Litigation (Civil)', 'Computers and the Internet', 'Antitrust Laws and Competition Issues', 'Prices (Fares, Fees and Rates)', 'Regulation and Deregulation of Industry']",4,266,Business
Dr. Oz’s Heritage Is Targeted as Rivals Vie for Trump Backing,2022-03-18,nyt://article/95b4878a-94ba-5261-9720-bf04b4648559,article,News,U.S.,"['Elections, Senate', 'United States Politics and Government', 'Turkish-Americans', 'Muslim Americans', 'Primaries and Caucuses', 'Endorsements']",1,1749,Politics
Lawsuit Accuses Google of Bias Against Black Employees,2022-03-18,nyt://article/517f9d38-40c8-5e42-8685-c6bdda40b9eb,article,News,Technology,"['Black People', 'Blacks', 'Discrimination', 'Suits and Litigation (Civil)', 'Workplace Hazards and Violations', 'Wages and Salaries', 'Hiring and Promotion', 'Race and Ethnicity', 'Computers and the Internet']",4,457,Business
Speeches by the Fed chair and a measure of consumer sentiment: the week in business.,2022-03-19,nyt://article/6439dce4-d409-59a6-a617-53e3c57af5e6,article,News,Business Day,[],,319,Business
Texas Wildfire Destroys Dozens of Homes,2022-03-19,nyt://video/028f48c5-9510-5878-bbf2-3c16991e732b,multimedia,Video,U.S.,"['Wildfires', 'Fires and Firefighters', 'Evacuations and Evacuees']",,0,
Russia’s astronauts enter the space station in yellow and blue flight suits.,2022-03-19,nyt://article/4d82f656-d0f5-56ef-9db7-f00fdd773548,article,News,Science,"['Space and Astronomy', 'Space Stations', 'Russian Invasion of Ukraine (2022)']",,460,Science
Texas Lawmaker Warns Citigroup Against Paying for Out-of-State Abortions,2022-03-19,nyt://article/0285f672-88eb-5984-a85f-b980c01ba3da,article,News,Business Day,"['Law and Legislation', 'Abortion', 'Employee Fringe Benefits']",2,227,Business
Hootenanny,2022-03-19,nyt://article/47e62c45-1f48-5aa0-b1f2-6f8f6e5c5df5,article,News,Crosswords & Games,['Crossword Puzzles'],,615,Games
"Don Young, Alaska Congressman and Dean of the House, Dies at 88",2022-03-19,nyt://article/bb4e8bb9-06ed-5537-aa49-f4efc295a83c,article,News,Obituaries,"['Deaths (Obituaries)', 'United States Politics and Government', 'Records and Achievements']",29,1749,Obits
Assad Visits U.A.E. in Latest Sign of Re-engagement,2022-03-19,nyt://article/774b255b-43d2-5d49-b45b-dbdd191f7358,article,News,World,[],,607,Foreign
Los Angeles schools will stop requiring masks in an agreement with the teachers’ union.,2022-03-19,nyt://article/64417e3d-2bf9-54ea-a586-bc70761cf3b5,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Masks', 'Education (K-12)', 'Teachers and School Employees']",,306,Foreign
"Men’s N.C.A.A. Tournament: St. Peter’s, Gonzaga Survive; Baylor Out",2022-03-19,nyt://article/1f553ffa-4ba0-5186-8791-9449df222ffc,article,News,Sports,"['NCAA Basketball Championships (Men)', 'Basketball (College)']",,2619,Sports
N.C.A.A. Women’s Tournament: UConn Handles Mercer; Belmont Upsets Oregon,2022-03-19,nyt://article/99aed95d-37b8-5f30-9859-74b77ca3b58a,article,News,Sports,"['Basketball (College)', 'NCAA Basketball Championships (Women)']",33,2467,Sports
"Corrections: March 19, 2022",2022-03-19,nyt://article/ca891ea4-54d7-53cc-8a29-0aaab5d8b63b,article,Correction,Corrections,[],15,265,Corrections
Quotation of the Day: Prolonged Grief Is Declared a Mental Disorder,2022-03-19,nyt://article/1e6f7d25-e523-5a11-92a2-63e1db09ea86,article,Quote,Today’s Paper,[],3,58,Summary
Spelling Bee Forum,2022-03-19,nyt://article/cb1cb506-f2e6-5eb1-a3f2-5cdcd854ac77,article,News,Crosswords & Games,[],,225,Games
