headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
Trump Aide Is Subpoenaed for Jan. 6 Grand Jury,2022-09-07,nyt://article/814b6a59-142c-5f21-b67e-2b35159c055d,article,News,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'Presidential Election of 2020', 'Voter Fraud (Election Fraud)', 'Subpoenas', 'United States Politics and Government']",15,622,Washington
California Leaders Credit Cellphone Alert for Sudden Conservation,2022-09-07,nyt://article/a05ea1f3-d394-569e-ac75-058d748e1955,article,News,U.S.,"['Electric Light and Power', 'Heat and Heat Waves', 'Security and Warning Systems', 'Cellular Telephones', 'Power Failures and Blackouts']",,971,National
4 Types of Voters We’re Watching in the Midterms,2022-09-07,nyt://article/6ab66acc-ad71-55f3-b72a-1cc32c5b9bf3,article,News,U.S.,"['United States Politics and Government', 'internal-sub-only-nl', 'Midterm Elections (2022)', 'Polls and Public Opinion']",,1321,Politics
"Dismissing Losses in Ukraine, Putin Says Russia Is Gaining From War",2022-09-07,nyt://article/6132c6a0-142f-51da-af79-f54b9b892c4f,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Speeches and Statements', 'Embargoes and Sanctions', 'Economic Conditions and Trends', 'Polls and Public Opinion', 'Politics and Government']",7,1107,Foreign
"In Bannon Case, Manhattan D.A. Takes On Another Pardoned Trump Ally",2022-09-07,nyt://article/48f0ad79-d977-5f63-b4de-c9de7ae4412c,article,News,New York,"['United States Politics and Government', 'Amnesties, Commutations and Pardons', 'Frauds and Swindling', 'Border Barriers', 'Embezzlement']",20,1039,Metro
Who Will Control the Senate? The Answer Could Be in an Email.,2022-09-07,nyt://article/8a0697ca-f723-572c-b572-df7c03072604,article,Op-Ed,Opinion,"['Elections, Senate', 'Campaign Finance', 'Midterm Elections (2022)']",22,924,OpEd
Pakistan’s Vulnerability to Disaster Was Through the Roof. Then Came the Floods.,2022-09-07,nyt://article/9907dcc8-dba0-55dc-baf0-20705bfdac51,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Global Warming', 'Floods', 'Compensation for Damages (Law)', 'Weather', 'Heat and Heat Waves', 'Third World and Developing Countries', 'Agriculture and Farming', 'Monsoons']",,2185,OpEd
"Politician Arrested in Las Vegas Reporter’s Stabbing Death, Prosecutor Says",2022-09-07,nyt://article/8a4a9abd-43d9-58e1-ae69-fefc8ac7ad2d,article,News,U.S.,"['Murders, Attempted Murders and Homicides', 'News and News Media', 'Politics and Government']",,1006,Express
Texas Judge’s Ruling Puts Free Preventive Care in Jeopardy,2022-09-07,nyt://article/6f0353de-8830-5def-8c5e-644366d6ef5e,article,News,U.S.,"['Decisions and Verdicts', 'Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care', 'Preventive Medicine', 'Freedom of Religion', 'Constitution (US)', 'Acquired Immune Deficiency Syndrome']",18,949,Washington
"Review: In ‘Kate,’ Tracing the Tears of a Clown",2022-09-08,nyt://article/763a1fd5-f8c0-5bfb-8201-d5f09a748fcb,article,Review,Theater,"['Theater', 'Crying', 'Comedy and Humor', 'Actors and Actresses']",3,844,Culture
Bird Flu Found in Dolphin in Florida and Porpoise in Sweden,2022-09-08,nyt://article/bd2cc031-b57a-5c05-881c-5a01641d446d,article,News,Health,"['Dolphins and Porpoises', 'Avian Influenza', 'Birds', 'your-feed-science', 'your-feed-animals', 'your-feed-health']",,863,Science
"In a 1988 Murder, DNA Is Used to Identify Both the Victim and Her Killer",2022-09-08,nyt://article/00919e17-4760-5224-a828-34f4670919f1,article,News,U.S.,"['Murders, Attempted Murders and Homicides', 'DNA (Deoxyribonucleic Acid)', 'Forensic Science', 'Genealogy']",18,1109,Express
Justice Dept. Faces Tough Calls in Weighing Response to Trump Ruling,2022-09-08,nyt://article/d806e654-760f-5dda-a188-cff47c3b5bb5,article,News,U.S.,"['Classified Information and State Secrets', 'Executive Privilege, Doctrine of', 'United States Politics and Government', 'Decisions and Verdicts']",1,1186,Washington
Love of Texting,2022-09-08,nyt://article/ff557c02-a486-5aed-b8fa-923af33ed7f6,article,News,Crosswords & Games,['Crossword Puzzles'],2,672,Games
Shooting Spree Leaves 4 Dead in Memphis and Paralyzes City,2022-09-08,nyt://article/401f2ff5-d0bb-5b38-a593-af0fd7501a98,article,News,U.S.,"['Memphis, Tenn, Shootings (Sept 7, 2022)']",,815,Express
N.F.L. Week 1 Predictions: Our Picks Against the Spread,2022-09-08,nyt://article/9b2d493a-6c66-5e6a-9644-45d16fb7325e,article,News,Sports,[],26,2038,Sports
Ukrainians Find Russian Coming-Out Party Hard to Celebrate at U.S. Open,2022-09-08,nyt://article/e7696a04-b3a0-57fa-8c38-4e7a727bbe9f,article,News,Sports,"['Tennis', 'War and Armed Conflicts', 'Russian Invasion of Ukraine (2022)', 'United States Open (Tennis)']",9,1351,Sports
"His Bees Fly to the Front Line. Soon, It May Come to Him.",2022-09-08,nyt://article/48aee30d-c21d-52a4-b9bd-bcf121613c42,article,News,World,"['War and Armed Conflicts', 'Flowers and Plants', 'Seasons and Months', 'Bees', 'Civilian Casualties', 'Russian Invasion of Ukraine (2022)']",11,1233,Foreign
California Muddles Through Another Hot Day,2022-09-08,nyt://article/77d320b8-08c8-5a60-9e28-d096c3375c74,article,News,U.S.,['Heat and Heat Waves'],,361,National
Many Subway Riders Gave Up on the Mask Mandate Before Hochul Did,2022-09-08,nyt://article/dfa7e78b-9930-579b-84a0-1f833dc2f638,article,briefing,New York,"['internal-storyline-no', 'Masks', 'Amnesties, Commutations and Pardons', 'Frauds and Swindling', 'Transit Systems']",,1495,Metro
Second Suspect in Canada Killings Dies After Capture,2022-09-08,nyt://video/7bc6d829-7408-5527-8762-e421a1f319da,multimedia,Video,World,"['Saskatchewan, Canada, Stabbings (2022)', 'Police', 'Murders, Attempted Murders and Homicides']",,0,
Your Thursday Briefing,2022-09-08,nyt://article/5bf500c3-ff35-5357-b4ef-1f395dc973a1,article,briefing,Briefing,[],,1367,NYTNow
Jimmy Kimmel Declares Trump ‘the Worst Ex Ever’,2022-09-08,nyt://article/9bc6627d-6223-5fa8-872b-9e760afa372f,article,News,Arts,"['Television', 'internal-sub-only']",,495,Culture
Word of the Day: peruse,2022-09-08,nyt://article/89939a4b-d863-5f2b-8a07-106a315214da,article,News,The Learning Network,[],,286,Learning
Orange Ball,2022-09-08,nyt://article/16bee547-7f4b-52b8-ab0c-a48230c3b60c,article,News,The Learning Network,[],,97,Learning
Spelling Bee Forum,2022-09-08,nyt://article/f6bcb425-c8ba-53d5-9436-2984f51dfafb,article,News,Crosswords & Games,[],,165,Games
What’s Going on With the Magical Mystery Shampoo?,2022-09-08,nyt://article/a2b4fd91-0327-59b3-beff-68df8559da71,article,News,Style,"['Content Type: Personal Profile', 'Hair', 'Beauty Salons', 'Shampoos and Hair Products']",3,2267,Styles
"Why a Narrow, Hard-Right G.O.P. House Majority Could Spell Chaos",2022-09-08,nyt://article/d39dbc92-ad3d-5b3e-ade3-96b3998254fe,article,News,U.S.,"['Midterm Elections (2022)', 'Elections, House of Representatives', 'Right-Wing Extremism and Alt-Right', 'United States Politics and Government', 'Conservatism (US Politics)']",1,1569,Politics
The Legend on Lexington,2022-09-08,nyt://article/ee40adc9-ad6e-5459-9408-240866708f99,article,News,Style,"['Shopping and Retail', 'Fashion and Apparel']",6,2694,Styles
"Solomon Islands’ Leader, a Friend of China, Gets an Election Delayed",2022-09-08,nyt://article/3f775571-6175-5210-9862-a95b47ccddcf,article,News,World,"['Politics and Government', 'Elections', 'International Relations']",4,1194,Foreign
Fire at a Karaoke Bar in Vietnam Kills 32,2022-09-08,nyt://article/db8f0d30-431a-5016-b3cb-3f6799ff7718,article,News,World,"['Bars and Nightclubs', 'Deaths (Fatalities)', 'Karaoke', 'Accidents and Safety']",,454,Foreign
"Alcaraz Leaves It (Very, Very) Late in Defeating Sinner at U.S. Open",2022-09-08,nyt://article/8d2b8912-c6f6-5737-9815-d12d17ee5497,article,News,Sports,"['Tennis', 'United States Open (Tennis)']",8,1363,Sports
"Shock Waves Hit the Global Economy, Posing Grave Risk to Europe",2022-09-08,nyt://article/e8facb25-2ee8-5d42-ad72-8fd3cd76d57e,article,News,Business Day,"['Economic Conditions and Trends', 'United States Economy', 'Banking and Financial Institutions', 'Interest Rates', 'Electric Light and Power', 'Natural Gas', 'Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)', 'Recession and Depression', 'Embargoes and Sanctions', 'Coronavirus (2019-nCoV)', 'Russian Invasion of Ukraine (2022)', 'Supply Chain']",1,1480,Business
"A Last Taste of Summer Theater, as Paris Heads Back to Work",2022-09-08,nyt://article/161e0054-6632-5bbe-80e0-23e294be0e59,article,Review,Theater,"['Theater', 'Festivals', 'Affordable Housing']",,1182,Culture
The Days of Energy Deregulation Are Over in Europe,2022-09-08,nyt://article/99c685fc-a99b-5f9b-abcf-27da082a3648,article,News,Business Day,"['Regulation and Deregulation of Industry', 'Politics and Government', 'Electric Light and Power', 'Natural Gas', 'Prices (Fares, Fees and Rates)', 'Economic Conditions and Trends', 'Russian Invasion of Ukraine (2022)']",1,1050,Business
"Mr. Biden, Tear Down This Highway",2022-09-08,nyt://interactive/e74b2825-7556-5dc3-b51b-81af1fcf7ee5,multimedia,Interactive Feature,Opinion,"['Infrastructure (Public Works)', 'Roads and Traffic', 'Segregation and Desegregation', 'Black People', 'Blacks', 'Urban Areas']",,0,Opinion
What Have Your Friends Taught You About Life?,2022-09-08,nyt://article/3b721da9-7efb-57ce-a2ff-8ddf176ad520,article,News,The Learning Network,[],,825,Learning
Homeless Shelter Officer Is Suspended After Hitting a Resident,2022-09-08,nyt://article/92165c39-c9d7-5c82-8800-10c8b8f139e8,article,News,New York,"['Police Brutality, Misconduct and Shootings']",19,830,Metro
Heading to the Rockaways for the Sand and the Subway. Which Apartment Did She Choose?,2022-09-08,nyt://interactive/cc881d58-e357-550e-8970-d97a6e2b4bdb,multimedia,Interactive Feature,Real Estate,"['Real Estate and Housing (Residential)', 'Content Type: Personal Profile']",4,0,Real Estate
Poem: Photograph From September 11,2022-09-08,nyt://article/802414d1-56e7-5978-93c7-cd4c811b3fd3,article,News,Magazine,"['Poetry and Poets', 'World Trade Center (Manhattan, NY)', 'September 11 (2001)']",14,308,Magazine
The Libertine’s Voice: The Life and Love Poems of John Donne,2022-09-08,nyt://article/7770456a-1ca6-514e-a2f2-377c2c83345a,article,Review,Books,"['Books and Literature', 'Poetry and Poets', 'Content Type: Personal Profile']",13,1264,BookReview
Judge John Hodgman on Adopting Cats While Drunk,2022-09-08,nyt://article/98e1d464-8234-52d5-9adb-7253402c6104,article,News,Magazine,"['Comedy and Humor', 'Pets']",18,173,Magazine
"A Smartphone That Lasts a Decade? Yes, It’s Possible.",2022-09-08,nyt://article/8a15d058-0612-52f1-82a1-37cb14a24512,article,News,Technology,"['Smartphones', 'iPhone', 'Innovation', 'Computers and the Internet', 'Batteries', 'Software', 'Cameras']",1,1276,Business
Your Childhood Home Is in Front of You. Do You Go In?,2022-09-08,nyt://article/06650bac-c157-50fb-a8a2-1613053bafd0,article,Op-Ed,Opinion,"['Pilots', 'Children and Childhood', 'Memory', 'Travel and Vacations', 'Writing and Writers']",20,1549,OpEd
N.Y.C. Schools Reopen With Focus on Recovery From Pandemic Losses,2022-09-08,nyt://article/0a686f8e-2795-5e08-b130-0d4b849c2068,article,News,New York,"['Education (K-12)', 'Coronavirus (2019-nCoV)', 'Reading and Writing Skills (Education)']",14,1445,Metro
What to Know About Non-Hodgkin’s Lymphoma,2022-09-08,nyt://article/79f46a93-466b-5b67-9e9f-3f88aff014df,article,News,Well,"[""Non-Hodgkin's Lymphoma"", 'Cancer', 'Lymph Nodes and Lymphatic System']",,702,Well
15 Works of Nonfiction to Read This Fall,2022-09-08,nyt://article/7e3f71fa-8026-5cd9-b5d8-f77206934f27,article,News,Books,['Books and Literature'],,999,Books
The Novel That Made Karen Armstrong Quit Her Reading Group,2022-09-08,nyt://article/d1f4712e-c870-5029-ad7e-b7999997fb75,article,News,Books,"['Books and Literature', 'Religion and Belief', 'Content Type: Personal Profile']",6,2011,BookReview
The Man Who Won the Republican Party Before Trump Did,2022-09-08,nyt://article/f8197a05-c35c-52e8-b9cd-4fc1b1f7a4b4,article,Op-Ed,Opinion,"['Presidential Election of 2020', 'Right-Wing Extremism and Alt-Right', 'Television', 'Democracy (Theory and Philosophy)', 'United States Politics and Government', 'Fringe Groups and Movements', 'Conservatism (US Politics)']",8,2645,OpEd
Which States Offer the Largest Lot Sizes for Home Buyers?,2022-09-08,nyt://article/66ecda8f-ef99-596e-86d7-2e162a49f3e1,article,News,Real Estate,"['Real Estate and Housing (Residential)', 'Building (Construction)', 'Zoning', 'Housing Starts']",2,366,RealEstate
American Schools Got a $190 Billion Covid Windfall. Where Is It Going?,2022-09-08,nyt://article/bfe59d8a-13f6-5562-bb43-543da4d8fc60,article,News,Magazine,"['Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Education (K-12)', 'American Rescue Plan (2021)', 'Coronavirus (2019-nCoV)', 'Education']",50,2871,Magazine
Climate Change Could Worsen Supply Chain Turmoil,2022-09-08,nyt://article/eaf82976-1bbc-594b-9afb-28fea77f9e6f,article,News,Business Day,"['Global Warming', 'Supply Chain', 'Shortages', 'Drought', 'Protectionism (Trade)', 'International Trade and World Market']",1,1474,Washington
William Kent Krueger is BFF With His Most Famous Character,2022-09-08,nyt://article/d6c5b0fc-9be2-50eb-9f18-e6ea0d84b525,article,News,Books,"['Books and Literature', 'Content Type: Personal Profile', 'Writing and Writers']",20,438,BookReview
How Book Bans Turned a Texas Town Upside Down,2022-09-08,nyt://article/911f4a1b-b1f7-5a76-92a1-2bf2721d5ff7,article,News,Magazine,"['Books and Literature', 'Libraries and Librarians', 'Censorship', 'Education (K-12)']",36,4476,Magazine
Help! I Was Catfished by My Airbnb Host and the Place Was a Mess,2022-09-08,nyt://article/bb15baf9-45d0-5e49-bc9b-f2b71be7bcf6,article,News,Travel,"['Travel and Vacations', 'Content Type: Service']",4,1388,Travel
"Trump Pushed Officials to Prosecute His Critics, Ex-U.S. Attorney Says",2022-09-08,nyt://article/176eb348-b44a-51ed-9d5d-130f60f99f79,article,News,New York,"['United States Attorneys', 'United States Politics and Government']",16,1990,Metro
Immortality Delayed Is Still Immortality,2022-09-08,nyt://article/f7122714-effe-54b8-84b1-48a2ff896709,article,News,Sports,"['Basketball', 'Football', 'Baseball', 'Halls of Fame', 'Coaches and Managers']",9,1309,Sports
How a Veteran Coach Learned to Stop Yelling and Start Collaborating,2022-09-08,nyt://article/6f2a6354-8df2-5a70-94bc-4a60f8dbc465,article,News,Sports,"['Football', 'Coaches and Managers', 'Content Type: Personal Profile']",9,1547,Sports
"How the N.F.L. Stays So Popular, Despite Its Many Scandals",2022-09-08,nyt://article/aa7a1d3a-cbf4-5ce2-843f-44ff4d579e61,article,News,Sports,"['Football', 'Public Relations and Publicity', 'Fans (Persons)', 'Ratings (Audience Measurement)']",25,1232,Sports
15 Memoirs and Biographies to Read This Fall,2022-09-08,nyt://article/0c1aefa7-c77c-5ce6-a434-a13280da12ef,article,News,Books,"['Books and Literature', 'Content Type: Personal Profile']",,943,Books
What Antarctica’s Disintegration Asks of Us,2022-09-08,nyt://article/0341e413-6eff-5dbc-b2bd-cbf590d9076c,article,Op-Ed,Opinion,"['Global Warming', 'Glaciers', 'Oceans and Seas', 'Coastal Areas', 'Ice']",7,1061,OpEd
"When Teens Find Misinformation, These Teachers Are Ready",2022-09-08,nyt://article/39b27f21-4d53-521c-9231-fb737d5e353e,article,News,Technology,"['Education (K-12)', 'Rumors and Misinformation', 'Computers and the Internet', 'News and News Media', 'Social Media', 'Children and Childhood', 'Law and Legislation']",1,1397,Business
"In Maryland, Frances Tiafoe’s Former Home Rallies Behind Him",2022-09-08,nyt://article/6abaece1-3375-5026-a8b9-d80a5bb0b51e,article,News,Sports,"['Tennis', 'United States Open (Tennis)', 'Content Type: Personal Profile']",7,1437,Sports
The Best Red Carpet of the Year,2022-09-08,nyt://article/8a30b4a1-eba2-5351-9753-aa68d47d0903,article,News,Style,"['Fashion and Apparel', 'Venice International Film Festival', 'Movies', 'Actors and Actresses']",,870,Styles
"When Weird Al Yankovic Met Daniel Radcliffe, Things Got … Well, You Know",2022-09-08,nyt://article/bcb94a52-2e15-5ea1-9529-a4e718462df8,article,News,Movies,"['Movies', 'Pop and Rock Music', 'Comedy and Humor', 'Content Type: Personal Profile', 'audio-neutral-immersive', 'audio-positive-nostalgic']",58,1855,Arts&Leisure
33 Works of Fiction and Poetry Coming This Fall,2022-09-08,nyt://article/4c2cd785-84f0-5685-be75-e95bdae9a7b7,article,News,Books,"['Books and Literature', 'Poetry and Poets']",,1862,Books
"With Government Paralyzed and Militias Fighting, Iraq’s Instability Deepens",2022-09-08,nyt://article/80901620-64ca-530b-ba40-f776450b0191,article,News,World,"['Elections', 'Politics and Government', 'Defense and Military Forces']",6,1369,Foreign
"To Probe Tornado Secrets, These Scientists Stalk Supercells",2022-09-08,nyt://article/bd86abbd-dc2c-5737-92f6-7eebfc823c93,article,News,U.S.,"['Weather', 'Tornadoes', 'Research']",13,1089,National
Twilight of Entrepreneurs in China as More Leave the Country,2022-09-08,nyt://article/bb2afefd-6b40-5bfd-b68e-f1b105eba1eb,article,News,Business Day,"['Politics and Government', 'High Net Worth Individuals', 'Real Estate and Housing (Residential)', 'Appointments and Executive Changes', 'Entrepreneurship', 'Economic Conditions and Trends']",1,1466,Business
Is California Jump-Starting the Electric Vehicle Revolution?,2022-09-08,nyt://article/508a98a2-3ef0-5094-bdf7-8f5c8addb955,article,News,Podcasts,"['Automobiles', 'Electric and Hybrid Vehicles', 'Global Warming', 'audio-neutral-informative']",,328,Podcasts
E.C.B. Raises Rates Aggressively to Tame Rising Prices,2022-09-08,nyt://article/e73db219-a6da-5475-ab21-44b82975116d,article,News,Business Day,"['Inflation (Economics)', 'Economic Conditions and Trends', 'Interest Rates', 'Banking and Financial Institutions', 'Prices (Fares, Fees and Rates)', 'Government Bonds', 'Supply Chain']",1,1006,Business
China’s Zero-Covid Approach Explained,2022-09-08,nyt://article/20566745-2ef9-5b26-a5eb-d3c055cc5d6d,article,News,World,"['Coronavirus (2019-nCoV)', 'Politics and Government', 'Coronavirus Risks and Safety Concerns', 'Quarantines']",7,921,Foreign
Covid’s Toll on Native Americans,2022-09-08,nyt://article/f54e8437-fa33-5ea6-b942-9511f7840a44,article,briefing,Briefing,"['internal-storyline-no', 'Deaths (Fatalities)', 'Native Americans', 'Health Insurance and Managed Care', 'Coronavirus (2019-nCoV)']",16,1717,NYTNow
"‘House of Darkness’ Review: If You Prick Them, Do Bros Not Bleed?",2022-09-08,nyt://article/06e9f2ff-d8bd-536c-bc37-eda3deb39eb1,article,Review,Movies,['Movies'],5,300,Weekend
‘Pinocchio’ Review: As the Story Grows,2022-09-08,nyt://article/958a50e6-85f5-55c4-9c27-dcd5330d6148,article,Review,Movies,['Movies'],6,473,Weekend
‘Medieval’ Review: Flaying Alive,2022-09-08,nyt://article/f43bd7a9-9196-531f-9b60-bd43a9c89883,article,Review,Movies,['Movies'],6,300,Weekend
‘The Story of Film: A New Generation’ Review: The Case for Modern Movies,2022-09-08,nyt://article/0052b04f-b5e8-5947-8e6d-d14dee342e30,article,Review,Movies,"['Movies', 'Documentary Films and Programs']",7,318,Weekend
‘Speak No Evil’ Review: Impolite Company,2022-09-08,nyt://article/279b14b2-5d79-5d8c-8c5e-7d76ce6c5e8f,article,Review,Movies,['Movies'],4,412,Weekend
‘Clerks III’ Review: From the Heart,2022-09-08,nyt://article/95639683-2509-5254-b8f1-b31cf28282f7,article,Review,Movies,['Movies'],4,425,Weekend
‘Hold Me Tight’ Review: An Étude in the Key of Grief,2022-09-08,nyt://article/0f381f8c-4287-5f34-96c0-2868b7842450,article,Review,Movies,['Movies'],6,514,Weekend
‘The Bengali’ Review: A Woman Reconnecting to Her Roots,2022-09-08,nyt://article/0f1d550f-9711-540c-bd78-f06e7826365c,article,Review,Movies,"['Documentary Films and Programs', 'Black People', 'Blacks', 'Indian-Americans', 'Immigration and Emigration', 'Content Type: Personal Profile']",6,313,Weekend
‘The Anthrax Attacks’ Review: Strange Behavior and an Incriminating Flask,2022-09-08,nyt://article/b5434d5a-3842-59e2-875e-9716ae8f5ef1,article,Review,Movies,"['Documentary Films and Programs', 'ANTHRAX', 'Biological and Chemical Warfare']",5,325,Weekend
"The 1975’s Matty Healy Is Still Trying to Be Funny, Sincerely",2022-09-08,nyt://article/0b32c0b5-9770-51a7-ad20-96814c59b158,article,News,Arts,"['Pop and Rock Music', 'Content Type: Personal Profile']",69,2183,Arts&Leisure
More Than 90 Art Shows and Exhibitions to See This Fall,2022-09-08,nyt://article/f159b907-61b3-5a08-b2b4-44e0d831a85b,article,News,Arts,"['Art', 'Sculpture', 'Museums']",96,3902,Arts&Leisure
40 TV Shows to Watch This Fall,2022-09-08,nyt://article/28a9efcc-c45d-5ccc-b79f-c8abf346bf01,article,News,Arts,['Television'],65,2719,Arts&Leisure
"Classical Music and Opera This Fall: 59 Programs, Premieres and More",2022-09-08,nyt://article/6c4dbed5-fcff-50c1-b6eb-d73695705475,article,News,Arts,"['Classical Music', 'Opera']",50,4593,Arts&Leisure
More Than 60 Plays and Musicals to Take In This Fall,2022-09-08,nyt://article/0cb56e63-22d4-536f-9ff6-27115feecbe6,article,News,Theater,"['Theater', 'Theater (Broadway)']",28,5684,Arts&Leisure
"75 Pop and Jazz Albums, Shows and Festivals Coming This Fall",2022-09-08,nyt://article/db5ccf71-bd1d-55bd-84a3-f6ed669f009f,article,News,Arts,"['Music', 'Rhythm and Blues (Music)', 'Folk Music', 'Jazz', 'Pop and Rock Music', 'Rap and Hip-Hop']",72,8299,Arts&Leisure
"54 Dance Programs, Festivals and More Coming This Fall",2022-09-08,nyt://article/763ac625-7963-5340-b608-37802cd90588,article,News,Arts,['Dancing'],44,4470,Arts&Leisure
"159 Films, for Every Taste, Coming This Fall",2022-09-08,nyt://article/d8667bb8-d2f7-5a90-8890-604a3202cfb2,article,News,Movies,['Movies'],61,7381,Arts&Leisure
U.K.’s New Leader Lays Out Sweeping Plan to Cap Energy Prices,2022-09-08,nyt://article/43b2b555-7d03-5848-addf-62992f1b563c,article,News,World,"['Politics and Government', 'Prices (Fares, Fees and Rates)', 'Energy and Power', 'Economic Conditions and Trends', 'Offshore Drilling and Exploration', 'Natural Gas', 'Electric Light and Power']",7,1600,Foreign
"The body of a British aid worker captured by Russian proxies showed signs of torture, a Ukrainian official says.",2022-09-08,nyt://article/d4bc6c24-9acd-5839-b0c6-ee26a84281c8,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Torture', 'War Crimes, Genocide and Crimes Against Humanity', 'Humanitarian Aid']",,380,Foreign
‘True Things’ Review: Escape Routes,2022-09-08,nyt://article/11a9f310-377a-532e-b89e-77fdb89a9544,article,Review,Movies,['Movies'],5,282,Weekend
BlackRock Seeks to Defend Its Reputation Over E.S.G. Fight,2022-09-08,nyt://article/4ff6fa98-a1ab-5557-913a-202d86b60608,article,News,Business Day,"['Social Media', 'Supply Chain', 'Energy and Power']",,1860,Business
Michelle Obama’s White House Portrait: Arms and the Woman,2022-09-08,nyt://article/3ca4b128-0357-56ff-b090-f3f1c12f994b,article,News,Style,"['United States Politics and Government', 'First Ladies (US)', 'Fashion and Apparel', 'your-feed-fashion']",,743,SpecialSections
Chess Replay: You Versus Paschitta,2022-09-08,nyt://article/ad9318e6-31a0-5b04-a527-362a5ca33039,article,News,Crosswords & Games,[],,94,Games
‘CoComelon’ Video Game Is a First for Fast-Growing Moonbug,2022-09-08,nyt://article/dcef0b3f-4c4a-5ded-8251-5739e6cb7873,article,News,Business Day,"['Computer and Video Games', 'Nintendo Switch (Video Game System)', 'Babies and Infants', 'Children and Childhood', 'Television']",4,377,Business
The Artist Sculpting a Terra-Cotta Forest,2022-09-08,nyt://article/b6f3c6cc-98b2-567b-bf5b-84cedc2b0d23,article,News,T Magazine,"['Art', 'Cosmetics and Toiletries']",,1391,TStyle
"Can Architecture Build Values, Too?",2022-09-08,nyt://article/8e1f0482-8134-591a-8151-6e32ad862095,article,News,Arts,['ARCHITECTURE'],90,2395,Arts&Leisure
On the Market in New York City,2022-09-08,nyt://slideshow/214ff330-c7d6-53f8-8650-2d0795ee5262,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
Homes for Sale in Brooklyn and Manhattan,2022-09-08,nyt://article/ec269b53-22ee-54b7-97c3-f004313c3dc1,article,News,Real Estate,['Real Estate and Housing (Residential)'],,186,RealEstate
On the Market in the New York Region,2022-09-08,nyt://slideshow/773e1e80-2864-59c7-a30a-f4ee8230be9a,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
Homes for Sale in New York and New Jersey,2022-09-08,nyt://article/1a5d1a3f-5aa7-51af-8476-1c914757a470,article,News,Real Estate,['Real Estate and Housing (Residential)'],,184,RealEstate
How California Officials Are Trying to Keep the Lights On,2022-09-08,nyt://article/7a731873-a91a-5f03-8138-d3709f7b42ac,article,briefing,U.S.,[],,1728,National
Jerome Powell speaks on monetary policy.,2022-09-08,nyt://article/98577934-4d60-5da7-bbd4-cc1061d790ff,article,News,Business Day,[],,64,Business
U.S. Open Semifinals: The 4 Women Left,2022-09-08,nyt://interactive/a6285e00-f4d2-554b-a42c-0d583906fadb,multimedia,Interactive Feature,Sports,"['Tennis', 'United States Open (Tennis)']",,0,Sports
Saudi-Tied Tournament Causes Push to Void Trump’s N.Y.C. Golf Contract,2022-09-08,nyt://article/6b1ef241-a6e3-5550-842f-5a6bb004241b,article,News,New York,"['Golf', 'Government Contracts and Procurement', 'Politics and Government']",16,1183,Metro
Bannon Pleads Not Guilty to New York Charges in Wall Case,2022-09-08,nyt://article/3c5ca21c-8508-58d0-b6a8-0f3e8d76de14,article,News,New York,"['Embezzlement', 'Amnesties, Commutations and Pardons']",19,1270,Metro
Jerome Powell signals interest rates will remain high to fight inflation.,2022-09-08,nyt://article/aff65260-7177-5928-8e65-85a2f04fbe7b,article,News,Business Day,"['Inflation (Economics)', 'Interest Rates']",4,300,Business
Philippines Rebuffs International Court Over Duterte’s War on Drugs,2022-09-08,nyt://article/171cebbf-4227-5746-93c7-cfb2b33256e3,article,News,World,"['Human Rights and Human Rights Violations', 'Drug Abuse and Traffic', 'Police']",4,589,Foreign
Investors Sue Treasury Department for Blacklisting Crypto Platform,2022-09-08,nyt://article/c019f893-0f0b-5031-895a-127a8e038cb2,article,News,Business Day,"['Virtual Currency', 'Suits and Litigation (Civil)', 'Money Laundering', 'Cyberattacks and Hackers']",3,412,Business
Here are the takeaways from the E.C.B.’s big move.,2022-09-08,nyt://article/cebf53ae-b542-50c5-92e7-81a870cc30ee,article,News,Business Day,['Inflation (Economics)'],,324,Business
The Harrowing Migration Story of One 9-Year-Old Child,2022-09-08,nyt://article/8bae064e-5ad0-5d19-9a9a-25bf409db2f8,article,Review,Books,"['Books and Literature', 'Content Type: Personal Profile', 'Immigration and Emigration', 'Children and Childhood']",12,704,BookReview
‘The Woman King’ and Intimate Moments Amid Epic Action,2022-09-08,nyt://article/f2019a1b-da44-5087-8354-971bbf5d140a,article,News,Movies,"['Movies', 'Black People', 'Blacks', 'Content Type: Personal Profile']",60,1520,Arts&Leisure
‘Barbarian’ Review: This Rental Is Hell,2022-09-08,nyt://article/c95639c9-1376-5de3-a874-19a35cc228fa,article,Review,Movies,['Movies'],5,279,Weekend
