headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
Who Wants to Be Governor of New York?,2021-12-08,nyt://article/6a322584-8460-52a1-beeb-1794f3c3477f,article,News,New York,"['Elections, Governors', 'Politics and Government']",,1016,Metro
Living In ... Fieldston,2021-12-08,nyt://slideshow/bfee6f57-2982-510c-82aa-48ce67575327,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
"Fieldston, the Bronx: A Private City Enclave Where Rocks Are the Stars",2021-12-08,nyt://article/0cfe9aca-7e18-519e-b8fe-88dffccb8975,article,News,Real Estate,['Real Estate and Housing (Residential)'],9,1816,RealEstate
Schools Are Closing Classrooms on Fridays. Parents Are Furious.,2021-12-08,nyt://article/263de010-85e4-5755-9834-cd75ccee8d8d,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'E-Learning', 'Education (K-12)', 'Parenting', 'Shortages', 'Teachers and School Employees']",13,1203,National
Just in Time for Christmas: Knitwear Fit for a T. Rex,2021-12-08,nyt://article/f7376f88-fa79-5c4a-b1fb-005a047ca38e,article,News,World,"['Museums', 'Dinosaurs', 'Paleontology', 'Holidays and Special Occasions']",,670,Express
10 Works of Art That Evaded the Algorithm This Year,2021-12-08,nyt://article/6f142963-aa23-53bd-9586-93595cd38d92,article,News,Arts,"['Two Thousand Twenty One', 'Art', 'Sculpture', 'Museums', 'Libraries and Librarians']",13,1211,Arts&Leisure
India’s Top Military General Dies in Helicopter Crash,2021-12-08,nyt://article/dbbeb507-ef4b-58a8-991d-fc7d6e58cc8e,article,News,World,"['Aviation Accidents, Safety and Disasters', 'Helicopters']",12,776,Foreign
"Weekly Accessible Learning Activities: Chance Encounters, Quitting and a Shower Bus",2021-12-08,nyt://article/160b9df6-3b9b-5c9c-ba4a-6871190ed5ca,article,News,The Learning Network,[],,396,Learning
60 Seconds With Aimee Lucido,2021-12-08,nyt://article/a2b62862-b04b-5054-a992-21a1fa527fba,article,News,Crosswords & Games,['Crossword Puzzles'],,797,Games
Why Ukraine Matters to Vladimir Putin,2021-12-08,nyt://article/d4506985-28c2-5390-8f6c-bddc1c839b94,article,News,Podcasts,"['Defense and Military Forces', 'audio-neutral-informative']",,345,Podcasts
"Amid new U.K. restrictions, the government is accused of flouting rules last Christmas.",2021-12-08,nyt://article/a5819619-346b-5434-8341-77fb7dac7ba3,article,News,World,"['Politics and Government', 'Coronavirus (2019-nCoV)', 'Quarantines', 'Parties (Social)', 'Video Recordings, Downloads and Streaming']",,772,Foreign
"Ukraine, Explained",2021-12-08,nyt://article/a5283eea-2153-5161-8085-3860749e68a9,article,briefing,Briefing,"['United States International Relations', 'International Relations', 'War and Armed Conflicts']",,1715,NYTNow
Serena Williams Withdraws From Australian Open,2021-12-08,nyt://article/d48e369e-9058-51cb-b0b5-c0bd92c43883,article,News,Sports,"['Tennis', 'Australian Open (Tennis)', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",10,1106,Sports
Group Backed by Top Companies Moves to Combat A.I. Bias in Hiring,2021-12-08,nyt://article/859bc3ed-f2a7-5a40-acf3-b08a92e91b20,article,News,Technology,"['Artificial Intelligence', 'Hiring and Promotion', 'Race and Ethnicity', 'Discrimination', 'Regulation and Deregulation of Industry', 'Corporations']",4,865,Business
Congress gets a crash course on cryptocurrency.,2021-12-08,nyt://article/5b00426f-b67c-5ad4-b700-ada2c585a3c8,article,News,Business Day,"['Virtual Currency', 'Blockchain (Technology)', 'Regulation and Deregulation of Industry', 'Banking and Financial Institutions', 'United States Politics and Government']",6,802,Business
Crypto Moguls Prepare for Capitol Hill,2021-12-08,nyt://article/1b53d9f7-4983-5f6f-8605-73d470ce92d1,article,News,Business Day,"['Hiring and Promotion', 'Artificial Intelligence', 'Immigration and Emigration', 'Virtual Currency']",,1681,Business
Lawmakers urge the head of Instagram to better protect children.,2021-12-08,nyt://article/cd64d4b8-c10f-5183-8aea-6eaa1ff397ba,article,News,Technology,"['Social Media', 'Mobile Applications', 'Children and Childhood', 'Teenagers and Adolescence', 'Privacy', 'Consumer Protection', 'United States Politics and Government']",1,1028,Business
U.K. Won’t Send Top Officials to Beijing Winter Olympics,2021-12-08,nyt://article/5d28bc67-e5e4-5381-9493-9500388ee010,article,News,World,"['Politics and Government', 'Boycotts', 'Olympic Games (2022)']",11,676,Foreign
Pastor Leaves His Church After Appearing on HBO Drag Show,2021-12-08,nyt://article/ff105dd1-9fb6-5e87-8897-26898ec1b9ce,article,News,U.S.,"['Ministers (Protestant)', 'Methodist Church', 'Transvestism', 'Homosexuality and Bisexuality', 'Television']",,878,Express
Japanese Billionaire Arrives at Space Station for 12-Day Tourist Trip,2021-12-08,nyt://article/651fc151-1fec-5967-bacb-f53fde265ba1,article,News,Science,"['International Space Station', 'Private Spaceflight', 'Soyuz Project', 'Rocket Science and Propulsion', 'Space and Astronomy']",10,1128,Science
"‘The Snowy Day,’ a Children’s Classic, Becomes an Opera",2021-12-08,nyt://article/86511a0d-813a-5e0d-9053-d69886b27fe2,article,News,Arts,"['Opera', 'Black People', 'Blacks', 'Books and Literature']",1,1113,Culture
California’s Reparations Task Force Meets Again,2021-12-08,nyt://article/7333269d-31de-56cb-98fc-acf9fcaf0349,article,briefing,U.S.,[],,1026,National
The Sublime Spectacle of Yoko Ono Disrupting the Beatles,2021-12-08,nyt://article/f98323b1-481f-5a51-b1f8-b684d1459cc2,article,News,Arts,"['Documentary Films and Programs', 'Pop and Rock Music', 'audio-neutral-informative', 'audio-positive-nostalgic']",1,1478,Culture
How to Use Your Phone’s Privacy-Protection Tools,2021-12-08,nyt://article/9b7e5a9d-999d-585b-9e6b-0433cc92328b,article,News,Technology,"['Smartphones', 'Privacy', 'Mobile Applications', 'iOS (Operating System)', 'Android (Operating System)', 'Content Type: Service']",7,768,Business
What You Get for $2.9 Million,2021-12-08,nyt://slideshow/fe6c3780-d0a5-5553-95b1-3678e63b9aaf,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
Seaside Splendor in the Greek Isles,2021-12-08,nyt://slideshow/a5fb8419-00aa-599a-85dd-40e439e0653c,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
House Hunting in Greece: Seaside Splendor on Tinos Isle for $1.8 Million,2021-12-08,nyt://article/0d494545-73df-5615-a330-95b25d60e718,article,News,Real Estate,['Real Estate and Housing (Residential)'],11,1274,RealEstate
Here are the charges that Kimberly Potter faces.,2021-12-08,nyt://article/df39e331-0003-5d30-bb12-bae81d9bf7f6,article,News,U.S.,"['Murders, Attempted Murders and Homicides', 'Police Brutality, Misconduct and Shootings', 'Criminal Justice', 'Stun Guns', 'Firearms']",,336,National
"Wrong Man Arrested Over Khashoggi Killing, France Says",2021-12-08,nyt://article/03e996af-1e8e-5425-8a89-ea8846c2dad3,article,News,World,"['Assassinations and Attempted Assassinations', 'Human Rights and Human Rights Violations']",12,540,Foreign
"‘West Side Story’ Review: In Love and War, 1957 Might Be Tonight",2021-12-08,nyt://article/9abfe793-e986-5c3e-8bd4-6942dc2c093b,article,Review,Movies,"['Movies', 'Theater']",1,1316,Weekend
Caster Semenya on Maintaining Dignity and Hope in the Face of Oppression,2021-12-08,nyt://article/333ff2fd-7e4c-57ff-8779-ab7c35014f24,article,News,Special Series,"['Women and Girls', 'Olympic Games (2020)', 'Intersex', 'Track and Field', 'Running']",,801,SpecialSections
Meg Stalter Rejoices With Dolly Parton and a Loyal Chihuahua,2021-12-08,nyt://article/5cbe83c2-be6e-5f37-87dd-e0af2477cf62,article,News,Arts,"['Comedy and Humor', 'Content Type: Personal Profile']",4,961,Arts&Leisure
"Chanel Celebrates Craft, and Cardigans",2021-12-08,nyt://article/dc928530-45a3-59df-982a-5c1ae2456568,article,News,Style,"['Fashion and Apparel', 'Fashion Shows', 'your-feed-fashion', 'your-feed-photojournalism']",20,792,Styles
Angela Merkel’s Political Life in Pictures: The End of an Era,2021-12-08,nyt://article/1ea2223a-884d-5535-b2a0-c6e6345b2780,article,News,World,['Politics and Government'],4,422,Foreign
Rally Planner With Ties to G.O.P. Is Cooperating in Jan. 6 Inquiry,2021-12-08,nyt://article/2621c527-5c57-5cb8-b0f3-74ac78b7a66e,article,News,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government', 'Presidential Election of 2020']",20,1271,Washington
The number of people quitting jobs remained near a record in October as openings increased.,2021-12-08,nyt://article/38ccf628-98de-5d44-9a25-7f82135fd6e2,article,News,Business Day,"['Labor and Jobs', 'Coronavirus (2019-nCoV)']",3,579,Business
Some Jan. 6 Rioters May Use Police Brutality as a Defense,2021-12-08,nyt://article/f75fde58-0f97-56bc-9711-02a96058bb1c,article,News,U.S.,"['Attacks on Police', 'Assaults', 'Self-Defense', 'Police Brutality, Misconduct and Shootings', 'Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government']",20,1074,Washington
Radical Passion Is a Family Matter for Me and My 98-year-old Mom,2021-12-08,nyt://interactive/5c95d95e-a8c5-5f8f-b10f-b75764124f1d,multimedia,Interactive Feature,Opinion,['internal-sub-only-nl'],,0,Opinion
What to Cook Right Now,2021-12-08,nyt://article/1fc67d2c-043b-558d-bcf5-b52364929230,article,Letter,Food,"['Cooking and Cookbooks', 'Content Type: Service']",,584,Dining
A Penny for Your Squats?,2021-12-08,nyt://article/97486954-7dbe-5f91-8a59-06729fac1004,article,News,Well,"['Exercise', 'Research', 'Health Clubs', 'Content Type: Service']",6,1201,Well
Can an Athlete’s Blood Enhance Brainpower?,2021-12-08,nyt://article/e41951d0-5d29-5a09-896f-edfdcc950ba9,article,News,Science,"['Animal Cognition', 'Exercise', ""Alzheimer's Disease"", 'Mice', 'Tests (Medical)', 'Memory', 'Research', 'Veterans', 'Brain', 'Elderly', 'Proteins', 'your-feed-science', 'Longevity']",15,1252,Science
"Merkel Departs, Opening a New Chapter for Germany and Europe",2021-12-08,nyt://article/ecfcb2fa-edb5-5116-8cd6-d41eae470ed3,article,News,World,"['Politics and Government', 'Middle East and Africa Migrant Crisis', 'Right-Wing Extremism and Alt-Right', 'Polls and Public Opinion', 'Content Type: Personal Profile']",4,1533,Foreign
Safety agency says it is looking into Tesla video games that can be played while moving.,2021-12-08,nyt://article/be19dc5c-14fc-5ab4-8daa-6af1032ce956,article,News,Business Day,"['Traffic Accidents and Safety', 'Automobile Safety Features and Defects', 'Driverless and Semiautonomous Vehicles', 'Driver Distraction and Fatigue', 'Electric and Hybrid Vehicles', 'Roads and Traffic', 'Computer and Video Games']",,390,Business
Casting Blame Amid the Covid Crisis,2021-12-08,nyt://article/328f5feb-6f7c-5117-b196-0cc8d64d4827,article,Letter,Opinion,"['Coronavirus (2019-nCoV)', 'Birth Control and Family Planning', 'Abortion', 'Opioids and Opiates', 'Vaccination and Immunization', 'Gun Control']",28,846,Letters
The Better.com C.E.O. says he’s ‘deeply sorry’ for firing workers over Zoom.,2021-12-08,nyt://article/32c3c1a9-30dd-5cee-8746-7c7312bdca2a,article,News,Business Day,"['Layoffs and Job Reductions', 'Videophones and Videoconferencing', 'Banking and Financial Institutions', 'Mortgages', 'Apologies']",3,546,Express
How Tech Is Helping Poor People Get Government Aid,2021-12-08,nyt://article/f9ffb319-b63f-5525-ad08-1c78fd1d3cbc,article,News,U.S.,"['Welfare (US)', 'Food Stamps', 'Poverty', 'Mobile Commerce and Payments', 'Mobile Applications', 'Stimulus (Economic)', 'United States Economy', 'United States Politics and Government', 'States (US)', 'Coronavirus (2019-nCoV)']",1,1751,Washington
Brooklyn Museum Gets a New President and Chief Operating Officer,2021-12-08,nyt://article/90a12464-0d65-5101-8bab-835803152450,article,News,Arts,"['Museums', 'Appointments and Executive Changes', 'Content Type: Personal Profile', 'Finances', 'Art']",4,437,Culture
Who is Judge Regina Chu and who are the other key players in the Kimberly Potter trial?,2021-12-08,nyt://article/24fc9461-8ab9-5763-8063-af625fb4aa39,article,News,U.S.,"['Police Brutality, Misconduct and Shootings']",,568,National
Defector Helps Build Case Against Belarus Over Ryanair Flight It Forced Down,2021-12-08,nyt://article/ac3639cf-48c8-54d3-9084-814979fa00ab,article,News,World,"['International Relations', 'Politics and Government', 'Defectors (Political)', 'AIR TRAFFIC CONTROL', 'AIRLINES AND AIRPLANES', 'Belarus-Poland Border Crisis (2021- )']",12,1321,Foreign
Why Is There So Much Judgment About How We Feed Our Kids?,2021-12-08,nyt://article/0a4ac82c-fb72-566f-b767-76dc099980da,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Parenting', 'Diet and Nutrition', 'Income Inequality', 'Pregnancy and Childbirth']",,1425,OpEd
Bob Dole Through His Hometown’s Eyes,2021-12-08,nyt://interactive/487e7b02-e045-5b26-bf25-36074932c913,multimedia,Interactive Feature,U.S.,['United States Politics and Government'],,0,U.S.
"$2.9 Million Homes in Connecticut, South Carolina and Illinois",2021-12-08,nyt://article/c4af0425-0109-5755-be66-bf2d1a844e78,article,News,Real Estate,['Real Estate and Housing (Residential)'],11,1376,RealEstate
Do Active Shooter Drills Work?,2021-12-08,nyt://article/d7a8bc88-7107-52fc-bf38-c9ff75de5b72,article,News,U.S.,"['School Shootings and Armed Attacks', 'Education (K-12)', 'Quarantine (Life and Culture)', 'Children and Childhood', 'Coronavirus (2019-nCoV)', 'Colleges and Universities', 'Oxford Charter Township, Mich, Shooting (2021)', 'Mass Shootings', 'Education', 'Anxiety and Stress', 'Gun Control', 'Women and Girls', 'School Boards', 'Teenagers and Adolescence']",,1316,National
Face Computers Are Coming. Now What?,2021-12-08,nyt://article/9cd9eb11-23ab-5b39-b949-326645c09b1e,article,News,Technology,"['internal-sub-only-nl', 'Computers and the Internet', 'Virtual Reality (Computers)']",,957,Business
A Sondheim Surge: Interest in His Work Soars After His Death,2021-12-08,nyt://article/57cb7acb-83ca-5c0e-ac07-8dbf58eb5985,article,News,Theater,"['Theater', 'Music']",3,940,Culture
The Climate Bill Includes Billions in Funding. Will It Be Spent Fairly?,2021-12-08,nyt://article/6a66394c-6155-5d68-8117-c6693c298d1d,article,News,Climate,"['Global Warming', 'Greenhouse Gas Emissions']",,1268,Climate
"From Venus to Medusa, How Art Codifies the Objectification of Women",2021-12-08,nyt://article/46490a3b-c28f-5959-8207-8cf3790a535e,article,Review,Books,"['Books and Literature', 'Art', 'Women and Girls']",,694,BookReview
The Big Question: Is the World of Work Forever Changed?,2021-12-08,nyt://article/4573e0e2-ccd7-5bce-988b-7e0c41dd51df,article,News,Special Series,"['Quarantine (Life and Culture)', 'Work-Life Balance', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Telecommuting', 'Workplace Environment']",,2116,SpecialSections
A Diplomatic Boycott Is a Start. Sponsors Should Act Next.,2021-12-08,nyt://article/aba3bd6d-a707-5afc-81b7-899af97de389,article,News,Sports,"['Olympic Games (2022)', 'Boycotts', 'Human Rights and Human Rights Violations', 'United States International Relations', 'Corporations', 'Advertising and Marketing']",9,1029,Sports
"With Johnson Under Fire, Britain Introduces Tougher Covid Measures",2021-12-08,nyt://article/9129a904-c115-5de9-8285-1960965ecf8a,article,News,World,"['Politics and Government', 'Coronavirus (2019-nCoV)', 'Travel Warnings']",6,1326,Foreign
"After Warm Start to Snow Season, Colorado Resorts Look for Relief",2021-12-08,nyt://article/c55178a1-c71c-57a6-98ad-79cb9d77b5f1,article,News,U.S.,"['Snow and Snowstorms', 'Skiing', 'Winter (Season)', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)']",,1061,Express
Who was Daunte Wright?,2021-12-08,nyt://article/c5b2e207-e60b-5bc7-a83f-fd0dc16170cf,article,News,U.S.,"['Murders, Attempted Murders and Homicides']",,481,National
International Suicide Prevention Helplines,2021-12-08,nyt://article/282ba872-0530-5ed6-8835-57780d2234a9,article,News,Admin,"['Suicides and Suicide Attempts', 'Content Type: Service', 'Emergency Telephone Numbers']",,232,NewsDesk
Proposal Would Allow E.U. to Retaliate Against Economic Pressure,2021-12-08,nyt://article/73d1b3eb-5d7f-5189-9afb-e902d5bc2ec0,article,News,World,['Embargoes and Sanctions'],14,826,Foreign
"Justo Gallego, Who Built a Cathedral, Brick by Brick, Dies at 96",2021-12-08,nyt://article/3604592e-8f6e-5b17-85e0-3056086b980c,article,Obituary (Obit),World,"['Deaths (Obituaries)', 'Churches (Buildings)', 'Building (Construction)', 'Historic Buildings and Sites', 'Monasteries and Monks']",12,965,Obits
Will Forte Is Still Waiting for ‘MacGruber’ to Blow Up,2021-12-08,nyt://article/714783aa-cd85-51ba-9551-ee3f4cb33113,article,News,Arts,"['Television', 'Actors and Actresses', 'Content Type: Personal Profile']",1,1640,Culture
Arlene Shuler to Step Down as President of New York City Center,2021-12-08,nyt://article/af5c89f9-c411-566b-8913-98a3d8854739,article,News,Arts,"['Culture (Arts)', 'Theater', 'Dancing', 'Appointments and Executive Changes']",18,801,Weekend
The Oscars Are Broken. Here’s How to Fix Them.,2021-12-08,nyt://article/f2880952-3e1e-54e7-9514-75b3df808c17,article,News,Movies,"['Movies', 'Academy Awards (Oscars)', 'Television', 'Ratings (Audience Measurement)']",1,1170,Culture
"As Covid Deaths Rise, Lingering Grief Gets a New Name",2021-12-08,nyt://article/80358048-21ac-54fd-b9ec-6b2b349ffa06,article,News,Well,"['Grief (Emotion)', 'Coronavirus (2019-nCoV)', 'Mental Health and Disorders']",7,1756,Parenting
Coronavirus Cases Are Rising Among Children in South African Hospitals,2021-12-08,nyt://article/a3823544-504f-5da2-bd04-b099aebe4d1a,article,News,World,"['Coronavirus Omicron Variant', 'Pediatric Inflammatory Multisystem Syndrome (PIMS)', 'Children and Childhood']",6,850,Foreign
"Ally, Member or Partner? NATO’s Long Dilemma Over Ukraine.",2021-12-08,nyt://article/28201f10-3fac-5814-8a7a-257096011c2c,article,News,World,"['Defense and Military Forces', 'Embargoes and Sanctions', 'United States International Relations']",1,1274,Foreign
‘Is There Still Sex in the City?’ Review: Candace Bushnell Dishes Hot Details,2021-12-08,nyt://article/a42fd864-1d8a-54b8-88da-57af8a0cdda1,article,Review,Theater,"['Theater', 'Television']",6,612,Culture
Biden Orders Federal Vehicles and Buildings to Use Renewable Energy by 2050,2021-12-08,nyt://article/9aec3767-9dfa-55da-bb54-d32d323baba4,article,News,Climate,"['Electric and Hybrid Vehicles', 'Alternative and Renewable Energy', 'Buildings (Structures)', 'Sustainable Living', 'Executive Orders and Memorandums', 'United States Politics and Government', 'Carbon Dioxide', 'Greenhouse Gas Emissions', 'Global Warming', 'Solar Energy', 'Wind Power', 'Government Contracts and Procurement']",21,1019,Climate
"‘Improvise It, Man.’ How to Make Magic Like the Beatles.",2021-12-08,nyt://article/a6b78c39-85bd-5321-883e-ec01100919ab,article,Op-Ed,Opinion,"['Pop and Rock Music', 'Documentary Films and Programs', 'Creativity']",25,1226,OpEd
The Year America Lost Its Democracy,2021-12-08,nyt://article/7ae5aa64-8553-5e3d-a191-04c5c98ec309,article,Op-Ed,Opinion,"['United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)', 'Voting Rights, Registration and Requirements', 'Democracy (Theory and Philosophy)', 'Law and Legislation']",,1185,OpEd
The Peerless Imagination of Greg Tate,2021-12-08,nyt://article/5163abab-c166-599d-bdd8-aa68c917a937,article,News,Arts,"['Music', 'Books and Literature', 'Creativity', 'Writing and Writers']",1,1097,Culture
"Apple can delay changes to App Store rules, appeals court says.",2021-12-08,nyt://article/cd35b54b-53ba-56e4-a65f-5138d823face,article,News,Technology,"['Mobile Applications', 'Appeals Courts (US)', 'Decisions and Verdicts', 'Antitrust Laws and Competition Issues', 'Suits and Litigation (Civil)']",3,484,Business
"Michael Hurley, an Original Folk Iconoclast, Turns 80",2021-12-08,nyt://article/dca00909-fe20-544e-9632-c80facb175cb,article,News,Arts,"['Folk Music', 'Content Type: Personal Profile']",14,1636,Weekend
"Yes, Americans Should Be Mailed Free Tests",2021-12-08,nyt://article/1ed8ab99-0af1-5d8d-8b19-2bb2863c0ed0,article,Op-Ed,Opinion,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'Health Insurance and Managed Care', 'United States Politics and Government']",9,903,OpEd
Meadows Sues Pelosi in Bid to Block Jan. 6 Committee Subpoena,2021-12-08,nyt://article/1c49fd64-5501-52f5-a8b5-88d4d24564e7,article,News,U.S.,"['United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)']",20,1113,Washington
Elizabeth Holmes rests her case in her fraud trial.,2021-12-08,nyt://article/4f2ec67b-d7de-5b49-afbe-2fea6c24f39d,article,News,Technology,"['Frauds and Swindling', 'Tests (Medical)', 'Start-ups', 'Computers and the Internet']",3,793,Business
The Era of the Celebrity Meal,2021-12-08,nyt://article/aca5602c-ede3-5bd8-9387-f1b8af8e34f8,article,News,Style,"['Social Media', 'Fast Food Industry', 'Restaurants', 'Advertising and Marketing', 'Consumer Behavior', 'Celebrities', 'Mobile Applications', 'audio-neutral-informative']",11,1606,Styles
The Supreme Court Faces a Voting Paradox,2021-12-08,nyt://article/cc3c4c76-6447-5a7f-9cf3-90f9e77afa46,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Economics (Theory and Philosophy)', 'Roe v Wade (Supreme Court Decision)', 'Abortion', 'Constitution (US)']",,1176,OpEd
Moon Cube and Mysteries of the Solar System,2021-12-08,nyt://interactive/5784cf07-4f13-5aec-bb6d-c2916be91470,multimedia,Interactive Feature,Science,"['Moon', 'Space and Astronomy', 'Mars (Planet)', 'Solar System', 'Comets', 'Robots and Robotics', 'Photography']",2,0,Science
‘Fatal Distraction’ Review: Parents Go Through the Unthinkable,2021-12-08,nyt://article/ab804dee-d0b0-57c9-a56f-588114803473,article,Review,Movies,"['Movies', 'Parenting', 'Traffic Accidents and Safety', 'Heatstroke', 'Documentary Films and Programs']",9,294,Weekend
Your Thursday Briefing: Pfizer’s Booster and Omicron.,2021-12-08,nyt://article/10cf7806-28f5-57ef-bfc6-dc2805e6dfff,article,briefing,Briefing,[],,1182,NYTNow
Catharsis Songs,2021-12-08,nyt://article/017fc354-0351-51d7-99b9-ed5de4bf99ce,article,News,At Home,"['Content Type: Service', 'internal-sub-only-nl', 'Music', 'Emotions']",,678,AtHome
"The Coronavirus Attacks Fat Tissue, Scientists Find",2021-12-08,nyt://article/a5c580a1-d38f-5d9c-9ec4-f277779b06f9,article,News,Health,"['your-feed-science', 'Obesity', 'Coronavirus (2019-nCoV)', 'Weight', 'Immune System', 'Fat Tissue', 'Research']",17,946,Science
Does It Make Sense to Categorize People by Generation?,2021-12-08,nyt://article/3c2cb21d-cb7f-503b-8bee-b7cc6ca3c50f,article,Review,Books,"['Books and Literature', 'Millennial Generation', 'Baby Boomers', 'Generation X', 'Generation Z']",,631,BookReview
"Annotated by the Author: ‘Meet “Supergirl,” the World’s Strongest Teenager’",2021-12-08,nyt://article/cbf63358-b479-5a0d-b334-3d513373562c,article,News,The Learning Network,[],,1610,Learning
De Blasio Fought for 2 Years to Keep Ethics Warning Secret. Here’s Why.,2021-12-08,nyt://article/6ccbdad7-c680-527e-b0a0-07d4f78e40be,article,News,New York,"['Campaign Finance', 'Conflicts of Interest', 'Ethics and Official Misconduct', 'Real Estate (Commercial)', 'Suits and Litigation (Civil)']",1,1413,Metro
Tiger Woods Set to Play the PNC Championship With His Son,2021-12-08,nyt://article/c3daf2d6-57a7-577e-89ed-3b652e1efd2c,article,News,Sports,['Golf'],8,869,Sports
Coronavirus Briefing: What Happened Today,2021-12-08,nyt://article/34704a4a-062a-5efd-a396-4db50fa36588,article,News,U.S.,"['Coronavirus Omicron Variant', 'Disease Rates', 'Chronic Condition (Health)', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Obesity', 'Politics and Government', 'Weight', 'Drugs (Pharmaceuticals)']",,1020,NYTNow
Supreme Court Seems Wary of Ban on State Aid to Religious Schools,2021-12-08,nyt://article/a18f32db-636b-53a7-b0fc-6e0e13d72606,article,News,U.S.,"['Religion-State Relations', 'Private and Sectarian Schools', 'Education (K-12)', 'Freedom of Religion', 'Christians and Christianity', 'Discrimination', 'Rural Areas', 'Constitution (US)', 'United States Politics and Government']",16,1029,Washington
"‘Being the Ricardos’ Review: Kiss, Fight, Rinse, Repeat",2021-12-08,nyt://article/7aec1f07-62a1-50c9-9958-41bdb35f882b,article,Review,Movies,['Movies'],6,1131,Weekend
"Omicron, Instagram, Great Performers: Your Wednesday Evening Briefing",2021-12-08,nyt://article/ada4b5a9-33cb-5e66-92e6-3df339aba744,article,briefing,Briefing,[],,1270,NYTNow
The F.D.A. authorizes an AstraZeneca drug to protect people with immune problems.,2021-12-08,nyt://article/1d40e5ed-45f2-51cb-970a-bec25e4bb699,article,News,Business Day,"['Drugs (Pharmaceuticals)', 'Coronavirus (2019-nCoV)', 'Immune System', 'Antibodies']",,596,Business
"Greg Tate, Influential Black Cultural Critic, Dies at 64",2021-12-08,nyt://article/f785e634-edc2-597a-bb30-29e37bc3466f,article,Obituary (Obit),Arts,"['Deaths (Obituaries)', 'Music', 'Art', 'Rap and Hip-Hop', 'Black People', 'Blacks', 'Writing and Writers', 'Race and Ethnicity']",11,1213,Obits
"Darlene Hard, Strong-Willed Tennis Star Before Pro Era, Dies at 85",2021-12-08,nyt://article/1b040fbc-ad01-5f08-8e78-3f0992795179,article,Obituary (Obit),Sports,"['Deaths (Obituaries)', 'Tennis', 'Women and Girls']",29,934,Obits
"The World Is Unprepared for the Next Pandemic, Report Says",2021-12-08,nyt://article/7c0e0e33-4f57-515a-bbbe-7a9304bd8405,article,News,Health,"['your-feed-science', 'your-feed-health', 'Coronavirus (2019-nCoV)', 'Disasters and Emergencies']",,715,Science
"Frank Williams, Dominant Formula 1 Manager, Is Dead at 79",2021-12-08,nyt://article/7cde07ac-a247-5a77-b240-07e3cc17c008,article,Obituary (Obit),Sports,"['Deaths (Obituaries)', 'Automobile Racing']",28,1208,Obits
U.S. Threat to Squeeze Russia’s Economy Is a Tactic With a Mixed Record,2021-12-08,nyt://article/a0656d1d-0558-594e-b3fd-b2bab99fd9dd,article,News,Business Day,"['Embargoes and Sanctions', 'United States International Relations', 'Pipelines', 'Politics and Government', 'Oil (Petroleum) and Gasoline', 'United States Politics and Government', 'Natural Gas']",1,1036,Business
California Positions Itself as a ‘Refuge’ of Abortion Rights,2021-12-08,nyt://article/fffcf05c-a04a-55c0-a4f6-7e12be1de770,article,News,U.S.,"['Abortion', 'State Legislatures', 'Budgets and Budgeting']",21,698,National
"David Banks, Educator and Adams Ally, Is Next N.Y.C. Schools Chancellor",2021-12-08,nyt://article/dd107bb5-893a-5da7-ab00-1a15240efe95,article,News,New York,"['Education (K-12)', 'Content Type: Personal Profile', 'Politics and Government']",1,1931,Metro
Are You Optimistic About the Future?,2021-12-08,nyt://article/fb39fc0b-f871-583c-bbd2-1d244fc68967,article,News,The Learning Network,[],,774,Learning
Lesson of the Day: Are We Making Progress as a Planet? Teaching With The Times’s ‘Hindsight’ Series,2021-12-08,nyt://article/3465f3e3-edf9-5b8e-bd10-56980fc303a3,article,News,The Learning Network,[],,1262,Learning
Jury in Jussie Smollett Trial Begins Deliberations,2021-12-08,nyt://article/fb579174-b92c-5035-a9f9-27d777279ca6,article,News,Arts,"['Assaults', 'Hoaxes and Pranks', 'Television', 'Hate Crimes']",26,834,Culture
Everybody Wants to Be Your Email Buddy,2021-12-09,nyt://article/7790e172-d2a0-5447-95ef-d8e40f10c186,article,Op-Ed,Opinion,"['Campaign Finance', 'United States Politics and Government', 'E-Mail']",28,900,OpEd
Judge Appoints Special Master to Review Material Seized From Project Veritas,2021-12-09,nyt://article/b68002f6-90d3-508c-925a-358a1a4bf868,article,News,U.S.,"['Diaries', 'United States Politics and Government']",,481,Washington
